delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.996457811010417,0.4368728597512656,-0.0638213619775253,0.0451613433625801,-0.1050667385987769,0.023357188936420647,1.4319131831804937,0.0334454667600983,-0.9999999999999988,1.001758025079041,0.0017580250790422136,1.2212453270876722e-15
4.7285961086512085,0.4798851060510901,-0.0557149254275998,0.0612708100445566,-0.0646396717320102,0.023885068793161608,1.6277391314981209,0.03887866113315375,-0.9999999999999991,1.0015425247276393,0.00154252472764016,8.881784197001252e-16
5.72939872622909,0.4082648056376368,-0.0381256765461541,0.0550521629206702,-0.1133751820514968,0.023681419628219198,1.4236653215650459,0.03371441589012547,-1.000000000000001,1.0022308646056388,0.0022308646056377057,1.1102230246251565e-15
4.686622226277156,0.4705915730762788,-0.0453028648678866,0.0664573696131502,-0.0806365171522792,0.024617659838484653,1.6211824491947318,0.03990971807039734,-0.9999999999999993,1.0022166590080839,0.0022166590080845427,6.661338147750939e-16
4.691973392555138,0.519345546872943,-0.0887941905022154,0.0381519160388091,-0.0305143182373703,0.024836986986143037,1.694812335026083,0.04209403190899752,-1.0000000000000002,1.0010130968084159,0.0010130968084156589,2.220446049250313e-16
4.837688476909309,0.4522922304531534,-0.0504816917664943,0.0597590506346594,0.0044867283092777,0.02470017759868026,1.5512355586085134,0.03831579379501826,-0.9999999999999999,1.0025237966893432,0.0025237966893433272,1.1102230246251565e-16
6.744602179183711,0.3834057121564624,-0.0406376483650474,0.0405367972549895,-0.098540338420745,0.025286254832441606,1.263680532191008,0.03195374796377726,-0.9999999999999951,1.003545915277523,0.0035459152775279,4.884981308350689e-15
5.019592510066148,0.4648497671728399,-0.0573736015083234,0.043806738654758,0.0010322363223584,0.02475232523160895,1.5345424559176513,0.037983493950585645,-0.9999999999999979,1.0026470476653528,0.0026470476653549513,2.1094237467877974e-15
5.446471487986328,0.4614639354220745,-0.0488440967336353,0.0548243382874588,-0.1963050289772893,0.024691661602914947,1.546096514559177,0.03817569194294146,-1.0000000000000016,1.0029398468003916,0.0029398468003900557,1.5543122344752192e-15
5.28096302224832,0.4335743933029625,-0.060249431535159,0.0558436043634218,0.0089394143788916,0.025117300762723418,1.4886080340458072,0.03738981570893496,-1.000000000000001,1.0015994246544309,0.0015994246544297486,1.1102230246251565e-15
5.19053742445732,0.467078684671124,-0.054541971593866,0.0562881174326289,-0.1170332833266737,0.02481940375796503,1.56319069428279,0.03879746099209824,-1.0,1.001925827593242,0.0019258275932418911,0.0
5.684303848495304,0.4385928856998387,-0.0707117245872582,0.0452087961098206,-0.0607660247966283,0.025692651887252987,1.4781612453840929,0.03797788231088184,-1.0000000000000024,1.0006898067060361,0.000689806706033691,2.4424906541753444e-15
6.041869190199286,0.4105981998554999,-0.0420198731667245,0.0560895509489024,-0.1752442562851022,0.025688549855827147,1.410767238154092,0.036240564532288966,-1.0000000000000009,1.0026839627408515,0.0026839627408505873,8.881784197001252e-16
6.057681449059606,0.3974854382431871,-0.0251078967717187,0.0553799994065078,-0.1253482416506588,0.026131555697567196,1.3458109225133947,0.035168133080053066,-1.0000000000000098,1.0046335616012545,0.004633561601244729,9.769962616701378e-15
5.11931644719284,0.5144592723973621,-0.1094704098120246,0.0204606740073962,0.0194139461342288,0.02581255150947955,1.6278662966980542,0.04201938263406424,-1.0000000000000004,1.0025905313085286,0.0025905313085281545,4.440892098500626e-16
